aw	as	a	analysis	b	w	method
0.253712	0.187411	0.421903	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.183156	0.225854	0.400711	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.194326	0.220078	0.402174	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.172418	0.230205	0.394379	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.112042	0.263925	0.372277	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.157872	0.243248	0.395618	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.199951	0.207563	0.399412	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.169371	0.230893	0.393684	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.235458	0.212901	0.429979	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.159543	0.245351	0.405274	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.184106	0.222233	0.407219	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.15181	0.238031	0.391292	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.230188	0.194843	0.406582	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.189947	0.219711	0.391497	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.163881	0.243036	0.399755	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.082142	0.292141	0.37596	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.145145	0.237975	0.398325	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.183167	0.228616	0.40369	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.14741	0.262034	0.403436	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.18296	0.224868	0.393229	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.178633	0.22768	0.401885	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.189396	0.22542	0.405359	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.179028	0.237637	0.406877	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.202964	0.211303	0.41418	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.141992	0.24847	0.387104	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.193002	0.212917	0.400853	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.214298	0.196978	0.401386	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.208458	0.206158	0.404134	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.0971476	0.294377	0.383757	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.145978	0.256427	0.401697	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.206808	0.195785	0.398203	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.226625	0.191918	0.395067	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.171086	0.23645	0.401989	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.194104	0.207854	0.400603	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.214443	0.194642	0.422792	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.110096	0.276685	0.393029	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.177639	0.220062	0.395209	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.19997	0.217681	0.412562	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.152477	0.253416	0.405813	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.160006	0.242482	0.398779	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.161162	0.234052	0.389207	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.143079	0.256967	0.393326	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.157494	0.242759	0.399395	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.164897	0.238955	0.398791	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.201968	0.208051	0.402255	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.212385	0.214382	0.408599	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.187507	0.222396	0.39944	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.181623	0.232939	0.391028	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.169553	0.239254	0.396009	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.153729	0.242287	0.395443	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.172368	0.21952	0.401019	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.156063	0.258278	0.403949	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.147117	0.242393	0.389896	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.167785	0.238951	0.402365	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.245105	0.171773	0.413113	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.138245	0.271982	0.400317	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.165898	0.232489	0.404382	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.193054	0.214094	0.405066	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.203654	0.218369	0.414322	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.179742	0.235376	0.40886	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.209972	0.17645	0.384981	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.199437	0.197164	0.386214	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.249333	0.150089	0.382426	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.275909	0.119074	0.391657	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.193554	0.190631	0.379428	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.269644	0.142381	0.399232	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.279912	0.141796	0.400033	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.149387	0.21723	0.361135	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.265915	0.144511	0.403107	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.255349	0.141944	0.388337	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.225422	0.153561	0.372466	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.189622	0.179204	0.355374	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.213192	0.1766	0.381742	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.266782	0.140896	0.403126	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.221916	0.169508	0.384135	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.225967	0.164605	0.381071	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.223208	0.169675	0.385758	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.226094	0.179654	0.388205	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.202389	0.178758	0.376303	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.244185	0.150689	0.387966	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.238465	0.157099	0.387625	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.216345	0.166763	0.373008	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.256737	0.138775	0.38712	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.224977	0.16551	0.388884	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.28809	0.119326	0.394353	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.227365	0.162526	0.379596	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.223011	0.165204	0.372561	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.261414	0.152039	0.410052	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.194415	0.194389	0.38576	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.239626	0.178685	0.390741	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.232031	0.15527	0.375151	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.210042	0.175901	0.379297	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.173972	0.208318	0.380046	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.229773	0.169467	0.380209	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.283376	0.107971	0.383415	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.220503	0.162532	0.373377	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.216011	0.169246	0.384875	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.202135	0.185555	0.372779	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.234727	0.164664	0.395636	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.252788	0.151008	0.387782	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.240648	0.13707	0.382821	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.281117	0.0958324	0.387012	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.23625	0.170044	0.386111	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.21378	0.179117	0.378364	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.26485	0.116898	0.376091	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.183788	0.180246	0.36121	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.271172	0.144323	0.403811	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.257042	0.158192	0.39836	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.22846	0.161487	0.373091	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.258017	0.152897	0.400195	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.265279	0.144858	0.39259	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.242008	0.149138	0.378639	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.236148	0.159709	0.381025	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.327045	0.095286	0.414495	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.28006	0.147486	0.399819	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.236041	0.15578	0.389336	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.292793	0.126886	0.400901	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.212702	0.170642	0.377218	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.286076	0.139425	0.409517	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.293272	0.134315	0.408449	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.281989	0.146142	0.406087	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.261791	0.142041	0.398269	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.28256	0.137951	0.41269	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.304127	0.116554	0.404459	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.2453	0.161609	0.385902	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.242768	0.133562	0.380857	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.278189	0.14333	0.399054	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.206627	0.175547	0.377533	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.223009	0.163651	0.385502	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.24513	0.164811	0.388256	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.235462	0.184496	0.400836	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.254624	0.139672	0.383855	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.256157	0.14338	0.394834	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.273986	0.124323	0.383377	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.256242	0.145214	0.389505	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.258478	0.161732	0.39326	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.15788	0.21978	0.369388	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.306121	0.131505	0.412568	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.286682	0.129859	0.401118	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.246532	0.15643	0.389042	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.202113	0.168475	0.377349	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.228957	0.159744	0.375732	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.238984	0.160367	0.387746	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.200443	0.184247	0.379732	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.249825	0.150685	0.387857	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.222273	0.162892	0.379208	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.264911	0.141723	0.404002	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.249905	0.151811	0.38656	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.221999	0.188816	0.393804	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.272233	0.131219	0.400978	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.188335	0.193228	0.363448	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.246195	0.160125	0.399904	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.244084	0.158653	0.386826	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.218309	0.166935	0.384181	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.226718	0.171681	0.384326	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.199222	0.175994	0.369217	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.262366	0.143555	0.403259	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.239242	0.169553	0.388656	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.157398	0.228413	0.378865	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.241784	0.149392	0.394153	isolation_0.4_0.2_0.8	0.8	0.2	ABC
0.33436	0.0681942	0.392787	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.353212	0.0598879	0.408895	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.289578	0.109344	0.381788	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.326602	0.0767682	0.387888	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.26507	0.103989	0.350584	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.299423	0.0947796	0.383004	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.26269	0.11259	0.366706	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.284885	0.100439	0.366758	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.282476	0.0998859	0.372635	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.266517	0.107475	0.354956	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.282712	0.117661	0.375231	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.293619	0.0912334	0.372517	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.311257	0.0813434	0.37174	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.259713	0.114828	0.350481	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.287587	0.0931304	0.373822	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.332423	0.064407	0.3921	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.348853	0.0574538	0.410431	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.285044	0.0938105	0.36895	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.304369	0.111958	0.394451	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.279339	0.116199	0.375326	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.333806	0.0912805	0.396502	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.328586	0.0852404	0.398697	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317207	0.0826857	0.384626	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.243547	0.126051	0.349241	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.34096	0.0810704	0.414751	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.290496	0.10276	0.37402	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.267674	0.110052	0.36953	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.304338	0.0725363	0.365939	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.321274	0.0672314	0.38678	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.311922	0.0741573	0.387788	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.303295	0.0971416	0.388185	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.293554	0.109342	0.379277	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.298269	0.0688162	0.367885	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.308015	0.110481	0.392759	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.283524	0.0975919	0.36394	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.337945	0.0727714	0.402105	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.254254	0.133128	0.366969	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.264014	0.106165	0.365695	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.293859	0.0959245	0.378969	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.27603	0.101616	0.365458	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.290942	0.0959649	0.373768	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.2888	0.0939981	0.372498	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.306507	0.0849426	0.377863	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.313156	0.0889481	0.382669	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.309539	0.0883374	0.377013	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.258542	0.122784	0.368633	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.304146	0.0906678	0.385042	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.318725	0.106501	0.407207	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.26434	0.120257	0.371193	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.307615	0.103853	0.393822	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.312526	0.077482	0.389337	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.342554	0.0616651	0.41597	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.311804	0.0900025	0.384015	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.336356	0.0761773	0.400008	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.270501	0.091357	0.367517	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.257336	0.125278	0.364939	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.30623	0.0670807	0.378751	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.328889	0.0914837	0.395743	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.370561	0.0636959	0.41648	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.262376	0.108426	0.353774	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.324246	0.0802119	0.397577	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.285069	0.101725	0.373778	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.285825	0.105408	0.37122	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.295358	0.0948877	0.374012	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.329083	0.0857127	0.400789	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.323362	0.0765703	0.389085	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.271784	0.122904	0.36658	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.332026	0.102966	0.413694	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.314271	0.0863813	0.389491	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.311912	0.0753156	0.392599	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.311508	0.0882307	0.387799	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.307366	0.0974181	0.379623	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.345256	0.0555231	0.398929	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.291824	0.093092	0.374991	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305266	0.0940207	0.387782	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.349686	0.068388	0.396394	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.304431	0.0877611	0.379541	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.28427	0.118338	0.378451	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.313024	0.107629	0.40029	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.351974	0.0552744	0.40934	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.24508	0.124808	0.35836	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.314003	0.0997273	0.392065	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.244477	0.129953	0.364333	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305027	0.0916714	0.381269	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.25566	0.114553	0.359227	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.304281	0.0716012	0.378416	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.36368	0.0388334	0.415159	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.329675	0.0722277	0.39926	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.305592	0.0775712	0.373135	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.328662	0.0989179	0.408582	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.371008	0.0586561	0.42931	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.298362	0.101686	0.375414	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.268985	0.0953371	0.362859	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.307432	0.0985468	0.389436	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.260608	0.111848	0.359774	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.294993	0.0865598	0.379156	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.317183	0.0998522	0.397049	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.271664	0.114863	0.379825	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.312905	0.103298	0.40055	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.343025	0.0598452	0.397977	isolation_0.4_0.3_0.8	0.8	0.3	ABC
0.180514	0.264104	0.449065	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.162615	0.282124	0.448441	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.208158	0.254408	0.462132	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.200654	0.267789	0.463486	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.193087	0.261065	0.444758	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.179383	0.259415	0.435816	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.18263	0.275657	0.449027	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.17349	0.281236	0.447436	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.196639	0.262212	0.450018	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.167844	0.282715	0.451432	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.112143	0.323554	0.435381	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.209496	0.251862	0.451894	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.107658	0.318497	0.424294	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.157059	0.297449	0.454393	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.143459	0.314068	0.450153	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.142455	0.303586	0.443435	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.181059	0.274861	0.445703	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.226298	0.228549	0.453253	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.131811	0.311402	0.436389	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.201689	0.25107	0.456595	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.175636	0.278364	0.448206	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.218816	0.226569	0.451046	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.188279	0.281969	0.464199	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.187743	0.260358	0.459494	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.190207	0.269703	0.451608	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.19399	0.256165	0.449297	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.182504	0.262624	0.441364	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.172433	0.288274	0.456742	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.165852	0.272748	0.434991	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.136052	0.298036	0.449136	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.188907	0.263617	0.456972	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.108368	0.335786	0.435985	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.202616	0.241946	0.454698	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.207294	0.255806	0.453263	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.244419	0.225738	0.46473	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.133256	0.300208	0.438532	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.219481	0.249845	0.460416	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.163661	0.274727	0.440249	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.183917	0.264818	0.443905	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.195258	0.272528	0.465286	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.189289	0.270003	0.446433	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.166873	0.28102	0.44493	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.10544	0.342475	0.440008	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.148703	0.293454	0.441455	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.194519	0.247176	0.440635	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.140523	0.308739	0.450433	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.221746	0.233775	0.451525	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.215369	0.242533	0.464289	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.169626	0.284061	0.444034	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.178254	0.264947	0.444874	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.233895	0.217135	0.450841	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.180839	0.272876	0.452011	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.149268	0.307309	0.451454	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.203427	0.273378	0.456703	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.15486	0.302733	0.454797	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.190191	0.273105	0.463236	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.184375	0.242997	0.440303	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.179208	0.250688	0.451473	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.150551	0.290378	0.432622	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.128796	0.292769	0.437957	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.182147	0.262535	0.447429	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.216165	0.250712	0.456162	isolation_0.4_0.1_0.999	0.999	0.1	ABC
0.141983	0.300963	0.441182	isolation_0.4_0.1_0.999	0.999	0.1	ABC
