f	alphas	B	alphaW	sfs	analysis	time
0.3939393939393939	0.19949284271597834	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.40404040404040403	0.19787773954293608	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.41414141414141414	0.20125806454063633	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.42424242424242425	0.20073302938235005	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.43434343434343436	0.1992034887268911	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.4444444444444444	0.19973136991987828	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.45454545454545453	0.2011960303816861	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.46464646464646464	0.2036134326048118	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.47474747474747475	0.2057196559090112	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.48484848484848486	0.20773470708129416	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.494949494949495	0.21021288762971935	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5050505050505051	0.21002543008644203	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5151515151515151	0.20968377620416656	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5252525252525253	0.21009631419969133	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5353535353535354	0.21140973354489645	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5454545454545454	0.21141833830891243	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5555555555555556	0.2166705387707465	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5656565656565656	0.21507397812412266	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5757575757575758	0.21638102015588467	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5858585858585859	0.2150929081179962	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.5959595959595959	0.21658016357441	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6060606060606061	0.21437565338861042	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6161616161616161	0.213090353351306	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6262626262626263	0.21184306799866237	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6363636363636364	0.20948723634341282	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6464646464646465	0.20713026263488388	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6565656565656566	0.20660368029128884	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6666666666666666	0.20246261324911496	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6767676767676768	0.2025438184771109	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.6868686868686869	0.20613122944834406	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.696969696969697	0.20643417077204496	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7070707070707071	0.20693258415701088	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7171717171717171	0.20435290685960417	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7272727272727273	0.203397488684814	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7373737373737373	0.20289259439725993	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7474747474747475	0.20086691118457256	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7575757575757576	0.19988939623487167	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7676767676767676	0.19409104465504934	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7777777777777778	0.19124529136595736	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.7878787878787878	0.19378232619268376	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.797979797979798	0.19334469521222197	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8080808080808081	0.19346289719906762	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8181818181818182	0.18762141061889848	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8282828282828283	0.18226674689868472	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8383838383838383	0.18450990747956697	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8484848484848485	0.18464530227892417	0.999	0.1	All alleles	Expansion strength = 10.0	1
