f	alphas	B	alphaW	sfs	path	analysis
0.22622622622622623	0.09631529255054072	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22722722722722724	0.09707094606929689	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22822822822822822	0.09764903110985301	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.22922922922922923	0.09617292327682492	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23023023023023023	0.09737649626784128	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23123123123123124	0.09873642014051354	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23223223223223224	0.0979813024847348	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23323323323323322	0.09701223003221449	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23423423423423423	0.09751427341549435	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23523523523523523	0.09911897749269682	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23623623623623624	0.0997761449279484	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.23723723723723725	0.09894799734828819	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
