f	alphas	B	alphaW	sfs	path
3	-0.002569214439095413	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
4	0.02974611110462333	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
5	0.051713593739165065	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
6	0.07175653872233445	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
7	0.08888585345374145	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
8	0.09774494879452977	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
9	0.10908546935475938	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
10	0.11872564266897023	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
11	0.12559798051161664	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
12	0.13363413979508565	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
13	0.13962062564208688	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
14	0.14333644437944704	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
15	0.1495496295424038	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
16	0.15134455075064246	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
17	0.15647214268838483	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
18	0.1577399793386618	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
19	0.16082131423355162	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
20	0.16547101433216538	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
21	0.16532723660895743	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
22	0.1683732733246882	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
23	0.17024361819476097	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
24	0.17166806765792508	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
25	0.17467065403062676	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
26	0.17770097979040733	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
27	0.18082129628444243	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
28	0.18325350261173468	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
29	0.18255126904663466	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
30	0.1830232147066706	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
31	0.1857132531521487	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
32	0.18991721268486006	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
33	0.1922751286039116	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
34	0.1908439402428994	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
35	0.19087361593629282	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
36	0.19351825279956536	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
37	0.1943719935400453	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
38	0.1951331344933669	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
39	0.19950999625631405	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
40	0.20039697912702514	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
41	0.20018368747305015	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
42	0.2006849172453139	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
43	0.20031955252937927	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
44	0.19900266755427742	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
45	0.19986321166634802	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
46	0.199807448945454	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
47	0.19997951783885526	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
48	0.20137004099392664	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
49	0.19999132390675556	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
50	0.20271038242527417	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
51	0.2026778760833271	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
52	0.20482467216615818	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
53	0.2089872360115962	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
54	0.2086161719170787	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
55	0.20910455643696113	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
56	0.20714603892003636	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
57	0.20807890959624298	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
58	0.2104867409257437	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
59	0.21522485611283315	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
60	0.215759095790638	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
61	0.21525997626173088	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
62	0.21288457145616968	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
63	0.20972985117863996	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
64	0.20444613996908878	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
65	0.20035813459198204	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
66	0.20735279596542266	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
67	0.20431408067295986	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
68	0.20265660860375045	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
69	0.2042381617194916	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
70	0.20380532749977553	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
71	0.20349431985573863	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
72	0.20028213307810094	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
73	0.1945609477638336	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
74	0.18836825767574028	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
75	0.19036529897598897	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
76	0.1826051661497251	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
77	0.18746490634473434	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
78	0.18541859284306628	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
79	0.18503855807014125	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
80	0.184050399355279	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
81	0.18294192945768362	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
82	0.17952278054988735	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
83	0.19252406910114683	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
84	0.1921224153269283	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
85	0.18008695476262426	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
86	0.18155188509374787	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
87	0.17169956493631977	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
88	0.1694829410077222	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
89	0.16900626608900327	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
90	0.17664073400364622	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
91	0.17966893645842452	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
92	0.19578872465990094	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
93	0.18056013678357097	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
94	0.1702775614128328	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
95	0.13851995154010754	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
96	0.14979109104897725	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
97	0.13804656750395405	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
98	0.14715232083893492	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
99	0.05667775415930376	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
100	-0.004839919715572183	0.4	0.1	All alleles	noDemog_0.4_0.1_0.4
1	-0.5129681381030067	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
2	-0.07611396169908602	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
3	-0.002052405075272379	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
4	0.03568989117867272	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
5	0.05824710123663002	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
6	0.07452261813016381	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
7	0.08740163008730151	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
8	0.10217652869862714	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
9	0.11055413222628563	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
10	0.11889905076529539	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
11	0.12744527439795716	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
12	0.13211129840329694	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
13	0.1367092787690921	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
14	0.14190489793690475	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
15	0.14532935198681585	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
16	0.14967959134730002	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
17	0.15328488542916752	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
18	0.15771306683673492	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
19	0.1589899843094118	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
20	0.159651215022117	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
21	0.16372487898323262	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
22	0.1683557031666859	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
23	0.17274391887918483	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
24	0.17311214343084358	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
25	0.17771756461382415	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
26	0.1782774304941539	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
27	0.17768029660833795	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
28	0.17965041838511753	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
29	0.17995306337169703	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
30	0.17928433237216224	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
31	0.18266496321460324	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
32	0.18563349321672218	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
33	0.1892913618939971	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
34	0.19338535478163787	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
35	0.19597199407129395	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
36	0.1996353028086768	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
37	0.20050902627448497	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
38	0.20127995624463557	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
39	0.20127277679183941	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
40	0.20366513034510758	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
41	0.20725707748496147	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
42	0.2078180338505583	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
43	0.20550988198628428	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
44	0.2067053424636015	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
45	0.20460438114322954	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
46	0.20572465172599785	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
47	0.20559761890121353	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
48	0.20624362970124277	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
49	0.2092549191024854	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
50	0.20851696363801875	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
51	0.20940726103696816	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
52	0.20949559368907789	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
53	0.20760775661856756	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
54	0.2103044085953809	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
55	0.20815982156654012	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
56	0.20905711573783925	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
57	0.2064546183893109	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
58	0.20737962045438663	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
59	0.20781003900800354	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
60	0.20641794022408755	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
61	0.20141220712993302	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
62	0.20063231813757332	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
63	0.20264809095178093	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
64	0.20094715865634383	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
65	0.2054223650025443	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
66	0.2003221798028021	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
67	0.20136247687674802	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
68	0.20462620693436684	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
69	0.20083298823374074	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
70	0.2030461137054641	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
71	0.20314771729145376	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
72	0.20868918795304203	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
73	0.21403245794921444	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
74	0.2169135563452339	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
75	0.21806526788086	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
76	0.21838430285181687	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
77	0.2296098713836573	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
78	0.2265284178988506	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
79	0.23201491552101738	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
80	0.23333528713919016	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
81	0.23418684427576164	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
82	0.24680385616622758	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
83	0.2565690370628242	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
84	0.2566606734585125	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
85	0.256230978359165	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
86	0.24991322621342793	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
87	0.24338576683007662	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
88	0.24186913656730868	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
89	0.2444644946111032	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
90	0.23650067391965846	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
91	0.2446460973860104	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
92	0.23913687581691911	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
93	0.24315236945686514	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
94	0.20788765964004774	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
95	0.2127885153165021	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
96	0.17716195283969027	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
97	0.19213935514329594	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
98	0.2101787326214184	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
99	0.15948276476571877	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
100	0.11037208339666593	0.4	0.2	Neutral + deleterious	noDemog_0.4_0.2_0.4
1	-0.5375988892574719	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
2	-0.10460910634840115	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
3	-0.03226406408660609	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
4	0.004267674022942369	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
5	0.025712591425721687	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
6	0.04129144751607783	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
7	0.05333611708247732	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
8	0.06749301387752138	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
9	0.07493643840316755	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
10	0.08242248604692459	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
11	0.09004886592541317	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
12	0.0940041233433766	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
13	0.09801003954149967	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
14	0.10248089272651495	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
15	0.10513378746194202	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
16	0.10888626218016895	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
17	0.11215138382386824	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
18	0.11590736527849321	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
19	0.11665238406572542	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
20	0.11664685544750142	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
21	0.12015781422886485	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
22	0.12418975953064837	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
23	0.1282776005213352	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
24	0.12757274167188037	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
25	0.13198130914821848	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
26	0.13174506218677495	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
27	0.13014623039054696	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
28	0.1312874312104858	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
29	0.1311648688906747	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
30	0.12996864900714233	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
31	0.1327878940923296	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
32	0.13536744210103346	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
33	0.13826286974253432	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
34	0.14191072198241605	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
35	0.1440162104069228	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
36	0.14684810204273702	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
37	0.14716647061862864	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
38	0.14744563898117768	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
39	0.1472889829940841	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
40	0.14858073491459445	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
41	0.15167279290337776	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
42	0.15157281744541817	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
43	0.14914894445779325	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
44	0.15007505348384265	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
45	0.14709128391886617	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
46	0.14730859153863785	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
47	0.1462972798152118	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
48	0.14634246744797885	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
49	0.14872852835671502	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
50	0.14715079545417653	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
51	0.14745674981833434	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
52	0.14660891665064468	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
53	0.14342900848080375	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
54	0.1451824920093544	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
55	0.1419914586385238	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
56	0.14222637985565945	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
57	0.1385125035985474	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
58	0.13911395421665385	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
59	0.13941424785319412	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
60	0.1372345130106677	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
61	0.1312110127189101	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
62	0.13007588499359368	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
63	0.13091595589893357	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
64	0.12853072280754652	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
65	0.13287462394637217	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
66	0.12664505094606238	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
67	0.1266210870564196	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
68	0.1290981370636708	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
69	0.12405333388274253	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
70	0.1257821098138584	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
71	0.12489215789420283	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
72	0.13035701695011725	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
73	0.13490820874947096	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
74	0.13623320614716306	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
75	0.13612931464266065	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
76	0.13451599127487612	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
77	0.145615446239295	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
78	0.14075531355625726	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
79	0.14550746714877238	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
80	0.14379374287325597	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
81	0.14424627854992356	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
82	0.15651926092835333	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
83	0.16596236994465896	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
84	0.1668636186197786	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
85	0.16530113289908288	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
86	0.15790258196227502	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
87	0.1515449013176754	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
88	0.1473356198124951	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
89	0.15311384232293335	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
90	0.14161812685589492	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
91	0.15099700016143758	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
92	0.14602668527761975	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
93	0.15176829022719862	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
94	0.11567434877160154	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
95	0.12241707239986266	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
96	0.08909462191358697	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
97	0.09728931991720513	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
98	0.1217014868221784	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
99	0.06931233339958898	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
100	-0.000831406178750882	0.4	0.2	All alleles	noDemog_0.4_0.2_0.4
1	-0.5522260568562991	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
2	-0.10456543536657192	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
3	-0.03641214715650509	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
4	0.0020543584253633895	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
5	0.025602092583247416	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
6	0.04332554614446393	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
7	0.05762091501738875	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
8	0.07063658190360356	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
9	0.07936578649788595	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
10	0.08842334266258722	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
11	0.09485279076939057	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
12	0.09988843232112032	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
13	0.1075624162602602	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
14	0.11487083467299042	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
15	0.11932118286696913	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
16	0.12514405720151733	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
17	0.12919992209553255	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
18	0.1339219073188309	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
19	0.136218778855545	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
20	0.14225684366827218	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
21	0.14515277070929444	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
22	0.14942096096614055	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
23	0.1521619431687241	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
24	0.1523607032093265	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
25	0.15472424724928913	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
26	0.1592245594183268	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
27	0.15987034154976976	0.4	0.3	Neutral + deleterious	noDemog_0.4_0.3_0.4
