method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_s2	0.183113	0.121605	0.294669	773.085	0.203217
ABC	0.1	0.999	twoepochs_s2	0.0875729	0.169284	0.245161	761.158	0.178728
ABC	0.1	0.999	twoepochs_s2	0.19617	0.126087	0.296376	787.444	0.203728
ABC	0.1	0.999	twoepochs_s2	0.147338	0.153127	0.295013	480.015	0.195752
ABC	0.1	0.999	twoepochs_s2	0.139101	0.142621	0.270212	436.211	0.190902
ABC	0.1	0.999	twoepochs_s2	0.14711	0.143311	0.281879	817.168	0.198215
ABC	0.1	0.999	twoepochs_s2	0.293241	0.0797226	0.347583	820.22	0.225805
ABC	0.1	0.999	twoepochs_s2	0.14811	0.137411	0.285927	454.735	0.19889
ABC	0.1	0.999	twoepochs_s2	0.133608	0.143665	0.267654	813.855	0.191729
ABC	0.1	0.999	twoepochs_s2	0.194898	0.132462	0.304431	765.052	0.199982
ABC	0.1	0.999	twoepochs_s2	0.188559	0.112282	0.294891	775.492	0.194485
ABC	0.1	0.999	twoepochs_s2	0.17671	0.124269	0.292807	779.556	0.19758
ABC	0.1	0.999	twoepochs_s2	0.10802	0.16586	0.266815	403.483	0.191992
ABC	0.1	0.999	twoepochs_s2	0.160699	0.139413	0.283511	426.027	0.189428
ABC	0.1	0.999	twoepochs_s2	0.166764	0.148519	0.289299	442.366	0.203759
ABC	0.1	0.999	twoepochs_s2	0.174232	0.130243	0.289909	765.354	0.194346
ABC	0.1	0.999	twoepochs_s2	0.113048	0.149618	0.268182	767.648	0.183441
ABC	0.1	0.999	twoepochs_s2	0.185374	0.120621	0.300961	429.512	0.202554
ABC	0.1	0.999	twoepochs_s2	0.203795	0.127472	0.316735	411.459	0.215321
ABC	0.1	0.999	twoepochs_s2	0.20778	0.118563	0.299547	463.396	0.199841
ABC	0.1	0.999	twoepochs_s2	0.154085	0.131976	0.286252	398.43	0.200087
ABC	0.1	0.999	twoepochs_s2	0.160117	0.138143	0.284786	441.836	0.189276
ABC	0.1	0.999	twoepochs_s2	0.165659	0.140148	0.281556	789.489	0.193713
ABC	0.1	0.999	twoepochs_s2	0.185196	0.1291	0.300714	760.062	0.198991
ABC	0.1	0.999	twoepochs_s2	0.148199	0.155746	0.290217	765.227	0.207481
ABC	0.1	0.999	twoepochs_s2	0.148954	0.149108	0.276333	433.217	0.19311
ABC	0.1	0.999	twoepochs_s2	0.191032	0.123142	0.296759	784.945	0.201429
ABC	0.1	0.999	twoepochs_s2	0.120744	0.146585	0.256059	433.892	0.178858
ABC	0.1	0.999	twoepochs_s2	0.109276	0.170284	0.274227	799.723	0.192305
ABC	0.1	0.999	twoepochs_s2	0.141806	0.145339	0.265528	770.718	0.187052
ABC	0.1	0.999	twoepochs_s2	0.138775	0.156232	0.29229	787.484	0.20467
ABC	0.1	0.999	twoepochs_s2	0.155457	0.136136	0.289309	449.275	0.196772
ABC	0.1	0.999	twoepochs_s2	0.153261	0.138906	0.276492	432.057	0.192773
ABC	0.1	0.999	twoepochs_s2	0.150534	0.145026	0.27063	423.271	0.195694
ABC	0.1	0.999	twoepochs_s2	0.101687	0.172781	0.254551	431.95	0.186443
ABC	0.1	0.999	twoepochs_s2	0.13312	0.15464	0.276635	754.189	0.193224
ABC	0.1	0.999	twoepochs_s2	0.194474	0.128443	0.319703	799.04	0.211931
ABC	0.1	0.999	twoepochs_s2	0.158213	0.137085	0.289868	415.168	0.194202
ABC	0.1	0.999	twoepochs_s2	0.184432	0.124459	0.304661	780.127	0.203868
ABC	0.1	0.999	twoepochs_s2	0.133663	0.141411	0.265223	828.765	0.186365
ABC	0.1	0.999	twoepochs_s2	0.186914	0.127487	0.305984	406.8	0.205377
ABC	0.1	0.999	twoepochs_s2	0.150637	0.136285	0.278325	437.934	0.190415
ABC	0.1	0.999	twoepochs_s2	0.139595	0.141108	0.264215	419.781	0.184522
ABC	0.1	0.999	twoepochs_s2	0.163315	0.135047	0.29645	429.32	0.210856
ABC	0.1	0.999	twoepochs_s2	0.149206	0.152575	0.278978	410.501	0.190792
ABC	0.1	0.999	twoepochs_s2	0.186419	0.114661	0.297922	423.264	0.201686
ABC	0.1	0.999	twoepochs_s2	0.149226	0.154362	0.284532	428.643	0.199776
ABC	0.1	0.999	twoepochs_s2	0.115865	0.167175	0.270166	786.053	0.195295
ABC	0.1	0.999	twoepochs_s2	0.174364	0.134052	0.293166	779.98	0.202342
ABC	0.1	0.999	twoepochs_s2	0.143487	0.137512	0.279788	820.744	0.194943
ABC	0.1	0.999	twoepochs_s2	0.127565	0.134211	0.255689	416.978	0.177479
ABC	0.1	0.999	twoepochs_s2	0.146691	0.15388	0.280641	761.867	0.187273
ABC	0.1	0.999	twoepochs_s2	0.198529	0.133553	0.320712	789.699	0.21818
ABC	0.1	0.999	twoepochs_s2	0.234723	0.0916698	0.304135	413.061	0.198027
ABC	0.1	0.999	twoepochs_s2	0.248225	0.109732	0.322474	418.401	0.215342
ABC	0.1	0.999	twoepochs_s2	0.196467	0.11368	0.29979	429.072	0.195493
ABC	0.1	0.999	twoepochs_s2	0.202939	0.130735	0.306687	421.321	0.206746
ABC	0.1	0.999	twoepochs_s2	0.105106	0.178969	0.263911	439.212	0.181233
ABC	0.1	0.999	twoepochs_s2	0.192674	0.107266	0.28485	532.755	0.188423
ABC	0.1	0.999	twoepochs_s2	0.165132	0.118632	0.278756	800.018	0.183444
ABC	0.1	0.999	twoepochs_s2	0.148585	0.152928	0.282705	787.533	0.203752
ABC	0.1	0.999	twoepochs_s2	0.136094	0.156376	0.282822	782.79	0.18934
ABC	0.1	0.999	twoepochs_s2	0.133176	0.149132	0.271685	425.997	0.186917
ABC	0.1	0.999	twoepochs_s2	0.159453	0.130197	0.274383	416.293	0.200228
ABC	0.1	0.999	twoepochs_s2	0.199081	0.114292	0.30114	834.846	0.198692
ABC	0.1	0.999	twoepochs_s2	0.158905	0.139845	0.294351	783.425	0.203088
ABC	0.1	0.999	twoepochs_s2	0.205896	0.097176	0.296739	417.41	0.196722
ABC	0.1	0.999	twoepochs_s2	0.155396	0.125923	0.273043	442.134	0.188902
ABC	0.1	0.999	twoepochs_s2	0.162324	0.128075	0.279626	760.863	0.189986
ABC	0.1	0.999	twoepochs_s2	0.204807	0.131752	0.320189	782.56	0.214663
ABC	0.1	0.999	twoepochs_s2	0.185213	0.118417	0.294288	796.919	0.200623
ABC	0.1	0.999	twoepochs_s2	0.16598	0.124963	0.280396	378.319	0.19709
ABC	0.1	0.999	twoepochs_s2	0.185627	0.13548	0.289772	775.626	0.202704
ABC	0.1	0.999	twoepochs_s2	0.150596	0.149502	0.289124	738.503	0.204236
ABC	0.1	0.999	twoepochs_s2	0.120311	0.162014	0.274971	423.44	0.196015
ABC	0.1	0.999	twoepochs_s2	0.116586	0.150994	0.255484	410.465	0.178054
ABC	0.1	0.999	twoepochs_s2	0.152763	0.142641	0.292046	422.795	0.195102
ABC	0.1	0.999	twoepochs_s2	0.136096	0.164941	0.283798	439.968	0.196224
ABC	0.1	0.999	twoepochs_s2	0.149288	0.129837	0.272895	461.417	0.193382
ABC	0.1	0.999	twoepochs_s2	0.199482	0.133043	0.325266	828.03	0.212716
ABC	0.1	0.999	twoepochs_s2	0.155945	0.125774	0.280543	737.612	0.190647
ABC	0.1	0.999	twoepochs_s2	0.189667	0.129143	0.308391	767.754	0.206461
ABC	0.1	0.999	twoepochs_s2	0.145021	0.146217	0.27565	445.821	0.195065
ABC	0.1	0.999	twoepochs_s2	0.148934	0.151665	0.290752	432.485	0.195919
ABC	0.1	0.999	twoepochs_s2	0.145878	0.155401	0.280692	420.823	0.195069
ABC	0.1	0.999	twoepochs_s2	0.135352	0.159638	0.284334	815.417	0.197899
ABC	0.1	0.999	twoepochs_s2	0.166131	0.135598	0.288802	814.633	0.196577
ABC	0.1	0.999	twoepochs_s2	0.159684	0.131664	0.277774	798.602	0.190226
ABC	0.1	0.999	twoepochs_s2	0.17736	0.134872	0.287352	796.338	0.195178
ABC	0.1	0.999	twoepochs_s2	0.159464	0.135452	0.276863	412.391	0.18636
ABC	0.1	0.999	twoepochs_s2	0.128595	0.146018	0.274002	778.488	0.197926
ABC	0.1	0.999	twoepochs_s2	0.161267	0.149608	0.290272	763.319	0.201939
ABC	0.1	0.999	twoepochs_s2	0.173	0.136498	0.291337	430.301	0.202751
ABC	0.1	0.999	twoepochs_s2	0.153302	0.161354	0.298141	838.592	0.203157
ABC	0.1	0.999	twoepochs_s2	0.174458	0.142218	0.301743	440.344	0.208431
ABC	0.1	0.999	twoepochs_s2	0.181273	0.122211	0.296834	403.896	0.202469
ABC	0.1	0.999	twoepochs_s2	0.151217	0.159019	0.303586	678.036	0.209719
ABC	0.1	0.999	twoepochs_s2	0.16696	0.132992	0.292649	778.891	0.204199
ABC	0.1	0.999	twoepochs_s2	0.154856	0.139655	0.27566	787.201	0.189304
ABC	0.1	0.999	twoepochs_s2	0.10844	0.17183	0.272998	449.202	0.194284
ABC	0.1	0.999	twoepochs_s2	0.138551	0.152172	0.274296	788.167	0.192825
ABC	0.1	0.999	twoepochs_s2	0.178992	0.124305	0.288589	442.537	0.200787
ABC	0.1	0.999	twoepochs_s2	0.140849	0.149617	0.262929	376.777	0.185032
ABC	0.1	0.999	twoepochs_s2	0.16183	0.132301	0.286354	764.913	0.191954
ABC	0.1	0.999	twoepochs_s2	0.162995	0.147657	0.273546	818.467	0.186331
ABC	0.1	0.999	twoepochs_s2	0.122177	0.15364	0.271953	433.421	0.184199
ABC	0.1	0.999	twoepochs_s2	0.154847	0.144207	0.290144	741.098	0.204302
ABC	0.1	0.999	twoepochs_s2	0.138101	0.145231	0.270867	789.679	0.186423
ABC	0.1	0.999	twoepochs_s2	0.162757	0.13639	0.293153	435.708	0.19457
ABC	0.1	0.999	twoepochs_s2	0.193574	0.134839	0.27982	787.89	0.194929
ABC	0.1	0.999	twoepochs_s2	0.160253	0.131531	0.283626	798.698	0.187562
ABC	0.1	0.999	twoepochs_s2	0.111766	0.185134	0.26636	417.734	0.191242
ABC	0.1	0.999	twoepochs_s2	0.0896472	0.174784	0.247486	443.306	0.177737
ABC	0.1	0.999	twoepochs_s2	0.138608	0.140634	0.270562	812.107	0.187986
ABC	0.1	0.999	twoepochs_s2	0.135133	0.161379	0.276577	751.025	0.196737
ABC	0.1	0.999	twoepochs_s2	0.166661	0.140605	0.300393	453.449	0.19979
ABC	0.1	0.999	twoepochs_s2	0.0998092	0.177221	0.25906	434.199	0.182875
ABC	0.1	0.999	twoepochs_s2	0.163149	0.144946	0.307798	407.597	0.215689
ABC	0.1	0.999	twoepochs_s2	0.180944	0.126988	0.296635	781.756	0.200434
ABC	0.1	0.999	twoepochs_s2	0.156212	0.15051	0.298161	442.814	0.201278
ABC	0.1	0.999	twoepochs_s2	0.170857	0.135024	0.288571	423.83	0.202034
ABC	0.1	0.999	twoepochs_s2	0.162796	0.148589	0.312474	407.353	0.215325
ABC	0.1	0.999	twoepochs_s2	0.125718	0.173734	0.270297	432.081	0.194233
ABC	0.1	0.999	twoepochs_s2	0.106553	0.180452	0.273241	808.463	0.198471
ABC	0.1	0.999	twoepochs_s2	0.0991592	0.159357	0.258637	764.999	0.183931
ABC	0.1	0.999	twoepochs_s2	0.178196	0.132755	0.299459	456.216	0.198336
ABC	0.1	0.999	twoepochs_s2	0.200616	0.11854	0.305711	818.571	0.202743
ABC	0.1	0.999	twoepochs_s2	0.206184	0.126689	0.322025	408.052	0.21584
ABC	0.1	0.999	twoepochs_s2	0.213703	0.104723	0.309533	787.389	0.212478
ABC	0.1	0.999	twoepochs_s2	0.193145	0.129801	0.301299	783.881	0.203101
ABC	0.1	0.999	twoepochs_s2	0.203962	0.121408	0.30662	410.221	0.206107
ABC	0.1	0.999	twoepochs_s2	0.129731	0.171689	0.287268	442.823	0.200595
ABC	0.1	0.999	twoepochs_s2	0.184691	0.150722	0.308445	489.794	0.208058
ABC	0.1	0.999	twoepochs_s2	0.169159	0.136717	0.284991	406.315	0.19051
ABC	0.1	0.999	twoepochs_s2	0.0711392	0.18008	0.245041	429.597	0.177024
ABC	0.1	0.999	twoepochs_s2	0.177897	0.118895	0.29822	439.964	0.203686
ABC	0.1	0.999	twoepochs_s2	0.176855	0.126866	0.290658	419.168	0.202201
ABC	0.1	0.999	twoepochs_s2	0.170811	0.148271	0.29504	438.445	0.202238
ABC	0.1	0.999	twoepochs_s2	0.127563	0.154256	0.275154	773.574	0.185074
ABC	0.1	0.999	twoepochs_s2	0.162132	0.123964	0.274922	769.476	0.187363
ABC	0.1	0.999	twoepochs_s2	0.22551	0.118328	0.315959	384.687	0.211388
ABC	0.1	0.999	twoepochs_s2	0.0860187	0.165938	0.239277	409.736	0.176779
ABC	0.1	0.999	twoepochs_s2	0.156718	0.134469	0.274656	440.392	0.192141
ABC	0.1	0.999	twoepochs_s2	0.151637	0.14356	0.290511	424.922	0.200954
ABC	0.1	0.999	twoepochs_s2	0.128339	0.157642	0.274119	766.502	0.192181
ABC	0.1	0.999	twoepochs_s2	0.183916	0.126615	0.284042	411.086	0.19844
ABC	0.1	0.999	twoepochs_s2	0.173407	0.136847	0.289538	803.448	0.196074
ABC	0.1	0.999	twoepochs_s2	0.169377	0.127927	0.292769	828.265	0.192753
ABC	0.1	0.999	twoepochs_s2	0.173536	0.126102	0.296098	829.551	0.204267
ABC	0.1	0.999	twoepochs_s2	0.163725	0.135692	0.279518	426.685	0.192553
ABC	0.1	0.999	twoepochs_s2	0.144371	0.142743	0.282105	788.308	0.194326
ABC	0.1	0.999	twoepochs_s2	0.128123	0.157017	0.275575	414.753	0.186291
ABC	0.1	0.999	twoepochs_s2	0.159905	0.116974	0.263203	773.923	0.177809
ABC	0.1	0.999	twoepochs_s2	0.118783	0.162478	0.275063	396.468	0.189544
ABC	0.1	0.999	twoepochs_s2	0.140909	0.156206	0.284087	754.908	0.201269
ABC	0.1	0.999	twoepochs_s2	0.0957554	0.149969	0.246429	779.674	0.177994
ABC	0.1	0.999	twoepochs_s2	0.128756	0.166259	0.293561	802.246	0.203682
ABC	0.1	0.999	twoepochs_s2	0.202354	0.130461	0.323877	743.708	0.216089
ABC	0.1	0.999	twoepochs_s2	0.0986847	0.16956	0.26244	400.716	0.177503
ABC	0.1	0.999	twoepochs_s2	0.161572	0.138095	0.30042	591.95	0.203089
ABC	0.1	0.999	twoepochs_s2	0.187254	0.132281	0.297742	842.87	0.198947
ABC	0.1	0.999	twoepochs_s2	0.177219	0.116032	0.28346	441.277	0.188905
ABC	0.1	0.999	twoepochs_s2	0.180797	0.149296	0.295945	438.978	0.207842
ABC	0.1	0.999	twoepochs_s2	0.189344	0.132435	0.295862	442.255	0.200714
ABC	0.1	0.999	twoepochs_s2	0.220137	0.0975522	0.319169	836.264	0.213315
ABC	0.1	0.999	twoepochs_s2	0.121188	0.160775	0.269945	435.331	0.186688
ABC	0.1	0.999	twoepochs_s2	0.143426	0.118105	0.256586	433.639	0.179047
ABC	0.1	0.999	twoepochs_s2	0.133739	0.155821	0.284639	428.368	0.200415
ABC	0.1	0.999	twoepochs_s2	0.138239	0.149532	0.279211	436.246	0.190037
ABC	0.1	0.999	twoepochs_s2	0.14214	0.15356	0.273582	447.765	0.196727
ABC	0.1	0.999	twoepochs_s2	0.153149	0.132503	0.275448	782.778	0.190415
ABC	0.1	0.999	twoepochs_s2	0.203238	0.129272	0.30968	788.681	0.214396
ABC	0.1	0.999	twoepochs_s2	0.175224	0.136379	0.305124	427.334	0.206443
ABC	0.1	0.999	twoepochs_s2	0.186854	0.139571	0.312771	477.792	0.210476
ABC	0.1	0.999	twoepochs_s2	0.120151	0.166385	0.280845	426.482	0.200066
ABC	0.1	0.999	twoepochs_s2	0.181112	0.107613	0.269851	424.111	0.183895
ABC	0.1	0.999	twoepochs_s2	0.170832	0.138375	0.304668	391.266	0.203723
ABC	0.1	0.999	twoepochs_s2	0.128656	0.13509	0.261467	415.33	0.180128
ABC	0.1	0.999	twoepochs_s2	0.161836	0.123028	0.285943	429.603	0.199577
ABC	0.1	0.999	twoepochs_s2	0.20737	0.10361	0.309061	456.024	0.204172
ABC	0.1	0.999	twoepochs_s2	0.117733	0.165741	0.259293	414.224	0.181154
ABC	0.1	0.999	twoepochs_s2	0.16788	0.129872	0.282403	436.087	0.200503
ABC	0.1	0.999	twoepochs_s2	0.153364	0.13516	0.281597	444.35	0.198836
ABC	0.1	0.999	twoepochs_s2	0.157294	0.128841	0.284128	434.857	0.193739
ABC	0.1	0.999	twoepochs_s2	0.180859	0.12379	0.285329	786.351	0.199001
ABC	0.1	0.999	twoepochs_s2	0.142085	0.149705	0.26929	751.218	0.186812
ABC	0.1	0.999	twoepochs_s2	0.158749	0.161026	0.304157	443.898	0.214025
ABC	0.1	0.999	twoepochs_s2	0.160698	0.138473	0.283282	437.407	0.198223
ABC	0.1	0.999	twoepochs_s2	0.183267	0.139743	0.298075	773.107	0.203124
ABC	0.1	0.999	twoepochs_s2	0.179752	0.139117	0.300547	446.155	0.206021
ABC	0.1	0.999	twoepochs_s2	0.141767	0.165348	0.29941	396.224	0.204989
ABC	0.1	0.999	twoepochs_s2	0.176597	0.141901	0.301393	426.738	0.208968
ABC	0.1	0.999	twoepochs_s2	0.136678	0.132019	0.262727	808.851	0.177398
ABC	0.1	0.999	twoepochs_s2	0.127608	0.155848	0.274444	785.814	0.190852
ABC	0.1	0.999	twoepochs_s2	0.145148	0.139328	0.278929	784.663	0.190486
ABC	0.1	0.999	twoepochs_s2	0.116983	0.16671	0.280569	424.244	0.194803
ABC	0.1	0.999	twoepochs_s2	0.195051	0.114823	0.303681	788.517	0.206526
ABC	0.1	0.999	twoepochs_s2	0.131407	0.175355	0.300498	435.304	0.208683
ABC	0.1	0.999	twoepochs_s2	0.161907	0.1285	0.28373	770.832	0.190765
ABC	0.1	0.999	twoepochs_s2	0.217539	0.131185	0.319014	455.409	0.215443
ABC	0.1	0.999	twoepochs_s2	0.122154	0.157316	0.274693	406.671	0.185328
ABC	0.1	0.999	twoepochs_s2	0.175005	0.138591	0.306265	402.818	0.205884
ABC	0.1	0.999	twoepochs_s2	0.155491	0.144354	0.272096	779.699	0.194835
ABC	0.1	0.999	twoepochs_s2	0.128679	0.134275	0.267385	407.062	0.180484
ABC	0.1	0.999	twoepochs_s2	0.171799	0.134988	0.307717	787.734	0.209456
ABC	0.1	0.999	twoepochs_s2	0.143437	0.125037	0.259072	427.704	0.179023
ABC	0.1	0.999	twoepochs_s2	0.258163	0.0768892	0.326096	469.294	0.206692
ABC	0.1	0.999	twoepochs_s2	0.207227	0.127683	0.296763	817.17	0.200768
ABC	0.1	0.999	twoepochs_s2	0.143556	0.142694	0.281287	413.56	0.184839
ABC	0.1	0.999	twoepochs_s2	0.121006	0.164491	0.274733	794.976	0.191326
ABC	0.1	0.999	twoepochs_s2	0.132156	0.147761	0.267988	482.278	0.180277
ABC	0.1	0.999	twoepochs_s2	0.131942	0.154571	0.272302	411.955	0.190075
ABC	0.1	0.999	twoepochs_s2	0.161002	0.1502	0.287223	464.858	0.194586
ABC	0.1	0.999	twoepochs_s2	0.137999	0.140489	0.270936	426.133	0.189991
ABC	0.1	0.999	twoepochs_s2	0.118257	0.161187	0.258607	461.366	0.181644
ABC	0.1	0.999	twoepochs_s2	0.0926603	0.166696	0.267013	420.81	0.193964
ABC	0.1	0.999	twoepochs_s2	0.164655	0.135154	0.29049	772.031	0.185539
ABC	0.1	0.999	twoepochs_s2	0.177676	0.121731	0.297831	741.752	0.201964
ABC	0.1	0.999	twoepochs_s2	0.126504	0.146336	0.265989	421.743	0.181379
ABC	0.1	0.999	twoepochs_s2	0.146951	0.141703	0.272982	793.338	0.19334
ABC	0.1	0.999	twoepochs_s2	0.133505	0.149179	0.265479	407.121	0.182545
ABC	0.1	0.999	twoepochs_s2	0.144642	0.128961	0.263048	806.237	0.185728
ABC	0.1	0.999	twoepochs_s2	0.10025	0.168406	0.261061	434.044	0.185868
ABC	0.1	0.999	twoepochs_s2	0.114571	0.175	0.273599	769.692	0.190214
ABC	0.1	0.999	twoepochs_s2	0.129045	0.154995	0.285965	755.373	0.198004
ABC	0.1	0.999	twoepochs_s2	0.177687	0.143139	0.29134	769.765	0.199792
ABC	0.1	0.999	twoepochs_s2	0.151413	0.135017	0.281567	766.658	0.188117
ABC	0.1	0.999	twoepochs_s2	0.175467	0.136031	0.29188	757.757	0.198447
ABC	0.1	0.999	twoepochs_s2	0.151663	0.14704	0.283923	450.133	0.196604
ABC	0.1	0.999	twoepochs_s2	0.133837	0.157517	0.27646	422.45	0.196948
ABC	0.1	0.999	twoepochs_s2	0.200823	0.096865	0.302991	774.322	0.208806
ABC	0.1	0.999	twoepochs_s2	0.143458	0.146949	0.274864	408.488	0.195421
ABC	0.1	0.999	twoepochs_s2	0.103141	0.150502	0.246258	452.877	0.180616
ABC	0.1	0.999	twoepochs_s2	0.159769	0.139588	0.286549	452.73	0.194451
ABC	0.1	0.999	twoepochs_s2	0.0934617	0.187597	0.254396	791.466	0.17847
ABC	0.1	0.999	twoepochs_s2	0.173428	0.128833	0.28861	777.263	0.194722
ABC	0.1	0.999	twoepochs_s2	0.132987	0.163602	0.279228	743.866	0.195699
ABC	0.1	0.999	twoepochs_s2	0.142078	0.144	0.272487	427.895	0.199289
ABC	0.1	0.999	twoepochs_s2	0.164149	0.143504	0.298536	431.53	0.206163
ABC	0.1	0.999	twoepochs_s2	0.163051	0.128447	0.287449	773.744	0.200317
ABC	0.1	0.999	twoepochs_s2	0.126561	0.144354	0.263399	757.945	0.187828
ABC	0.1	0.999	twoepochs_s2	0.172707	0.120294	0.291902	820.199	0.205621
ABC	0.1	0.999	twoepochs_s2	0.158865	0.140994	0.29883	768.685	0.206874
ABC	0.1	0.999	twoepochs_s2	0.196992	0.113943	0.29031	810.366	0.187277
ABC	0.1	0.999	twoepochs_s2	0.122617	0.151809	0.271083	773.57	0.185142
ABC	0.1	0.999	twoepochs_s2	0.14509	0.160477	0.290141	415.559	0.19755
ABC	0.1	0.999	twoepochs_s2	0.167112	0.147629	0.309386	787.321	0.210148
ABC	0.1	0.999	twoepochs_s2	0.237449	0.123472	0.341371	440.875	0.22637
ABC	0.1	0.999	twoepochs_s2	0.0876198	0.177295	0.258944	430.666	0.184344
ABC	0.1	0.999	twoepochs_s2	0.173652	0.133581	0.292979	780.058	0.199605
ABC	0.1	0.999	twoepochs_s2	0.169266	0.136379	0.29234	807.357	0.197443
ABC	0.1	0.999	twoepochs_s2	0.109141	0.146241	0.250009	421.045	0.179366
ABC	0.1	0.999	twoepochs_s2	0.1706	0.137611	0.296402	791.304	0.207695
ABC	0.1	0.999	twoepochs_s2	0.187336	0.116311	0.289813	760.044	0.189731
ABC	0.1	0.999	twoepochs_s2	0.134898	0.157912	0.28271	446.889	0.195168
ABC	0.1	0.999	twoepochs_s2	0.143841	0.144357	0.279305	421.082	0.195709
ABC	0.1	0.999	twoepochs_s2	0.131185	0.142608	0.273913	792.739	0.195735
ABC	0.1	0.999	twoepochs_s2	0.240605	0.10795	0.319341	774.814	0.210216
ABC	0.1	0.999	twoepochs_s2	0.146933	0.165595	0.297928	417.584	0.203133
ABC	0.1	0.999	twoepochs_s2	0.182225	0.12947	0.306859	784.073	0.203334
ABC	0.1	0.999	twoepochs_s2	0.14286	0.145989	0.275904	414.177	0.199503
ABC	0.1	0.999	twoepochs_s2	0.133529	0.140161	0.273426	756.172	0.181303
ABC	0.1	0.999	twoepochs_s2	0.132085	0.151363	0.271483	771.791	0.184804
ABC	0.1	0.999	twoepochs_s2	0.12653	0.158612	0.270431	779.17	0.183892
ABC	0.1	0.999	twoepochs_s2	0.125743	0.159827	0.282825	453.411	0.196521
ABC	0.1	0.999	twoepochs_s2	0.133776	0.140376	0.262503	426.529	0.180996
ABC	0.1	0.999	twoepochs_s2	0.164644	0.124241	0.282215	430.665	0.191624
ABC	0.1	0.999	twoepochs_s2	0.158243	0.142292	0.281549	417.349	0.196056
ABC	0.1	0.999	twoepochs_s2	0.148792	0.139651	0.276049	740.839	0.191449
ABC	0.1	0.999	twoepochs_s2	0.0877511	0.159333	0.256404	777.121	0.187205
ABC	0.1	0.999	twoepochs_s2	0.158421	0.14408	0.287375	459.725	0.198295
ABC	0.1	0.999	twoepochs_s2	0.176072	0.133257	0.286559	755.44	0.200861
ABC	0.1	0.999	twoepochs_s2	0.169525	0.140434	0.303932	447.756	0.207635
ABC	0.1	0.999	twoepochs_s2	0.189087	0.125208	0.293494	417.349	0.199503
ABC	0.1	0.999	twoepochs_s2	0.223583	0.102358	0.300335	801.53	0.201771
ABC	0.1	0.999	twoepochs_s2	0.123246	0.151237	0.267635	472.104	0.179113
ABC	0.1	0.999	twoepochs_s2	0.146765	0.134937	0.2752	414.32	0.189785
ABC	0.1	0.999	twoepochs_s2	0.169556	0.139171	0.279943	453.636	0.193558
ABC	0.1	0.999	twoepochs_s2	0.100777	0.167983	0.260317	437.842	0.18574
ABC	0.1	0.999	twoepochs_s2	0.200845	0.117956	0.30696	780.05	0.210326
ABC	0.1	0.999	twoepochs_s2	0.179523	0.12765	0.290453	799.149	0.191575
ABC	0.1	0.999	twoepochs_s2	0.153534	0.13437	0.270144	447.662	0.18673
ABC	0.1	0.999	twoepochs_s2	0.173651	0.132454	0.295002	840.46	0.201611
ABC	0.1	0.999	twoepochs_s2	0.132519	0.170458	0.289705	486.616	0.205069
ABC	0.1	0.999	twoepochs_s2	0.165934	0.124179	0.281251	781.297	0.185484
ABC	0.1	0.999	twoepochs_s2	0.156252	0.147783	0.281038	416.591	0.197319
ABC	0.1	0.999	twoepochs_s2	0.132932	0.146281	0.281709	427.352	0.193364
ABC	0.1	0.999	twoepochs_s2	0.119567	0.133608	0.252132	770.009	0.171279
ABC	0.1	0.999	twoepochs_s2	0.152955	0.146879	0.286253	402.728	0.194382
ABC	0.1	0.999	twoepochs_s2	0.17235	0.140946	0.293838	813.309	0.210434
ABC	0.1	0.999	twoepochs_s2	0.159071	0.143161	0.292441	720.733	0.204774
ABC	0.1	0.999	twoepochs_s2	0.218899	0.095455	0.305588	461.486	0.200026
ABC	0.1	0.999	twoepochs_s2	0.173896	0.15142	0.295644	792.076	0.205741
ABC	0.1	0.999	twoepochs_s2	0.216784	0.104761	0.315282	847.796	0.208762
ABC	0.1	0.999	twoepochs_s2	0.169897	0.15107	0.290974	423.479	0.199702
ABC	0.1	0.999	twoepochs_s2	0.146795	0.141899	0.267527	802.217	0.189984
ABC	0.1	0.999	twoepochs_s2	0.110867	0.148811	0.252797	438.046	0.17631
ABC	0.1	0.999	twoepochs_s2	0.153187	0.15101	0.288923	427.503	0.191489
ABC	0.1	0.999	twoepochs_s2	0.0830107	0.181132	0.252353	390.954	0.182755
ABC	0.1	0.999	twoepochs_s2	0.165932	0.159729	0.293885	432.657	0.204569
ABC	0.1	0.999	twoepochs_s2	0.166279	0.118014	0.283982	465.67	0.187309
ABC	0.1	0.999	twoepochs_s2	0.118227	0.163363	0.267439	415.803	0.190268
ABC	0.1	0.999	twoepochs_s2	0.185811	0.127584	0.292107	436.173	0.201633
ABC	0.1	0.999	twoepochs_s2	0.180928	0.128404	0.298592	445.099	0.199665
ABC	0.1	0.999	twoepochs_s2	0.146148	0.130564	0.268313	788.175	0.179041
ABC	0.1	0.999	twoepochs_s2	0.19678	0.108688	0.301128	439.337	0.195515
ABC	0.1	0.999	twoepochs_s2	0.226831	0.0949978	0.30716	810.366	0.210531
ABC	0.1	0.999	twoepochs_s2	0.233986	0.116735	0.336599	769.913	0.219864
ABC	0.1	0.999	twoepochs_s2	0.095544	0.166621	0.258292	431.704	0.182331
ABC	0.1	0.999	twoepochs_s2	0.199004	0.136728	0.300941	432.252	0.207967
